西安碑林博物馆( JD007) to 大雁塔( JD001), {'origin': '108.952840,34.25386', 'destination': '108.964162,34.21828', 'distance': '5776', 'duration': '2514', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 大唐芙蓉园( JD002), {'origin': '108.952840,34.25386', 'destination': '108.974360,34.21271', 'distance': '7660', 'duration': '2912', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 西安城墙( JD003), {'origin': '108.952840,34.25386', 'destination': '108.947207,34.27584', 'distance': '4549', 'duration': '1540', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 华清宫( JD004), {'origin': '108.952840,34.25386', 'destination': '109.215759,34.35672', 'distance': '37232', 'duration': '4881', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 秦始皇帝陵博物院( JD005), {'origin': '108.952840,34.25386', 'destination': '109.282056,34.38629', 'distance': '42621', 'duration': '4697', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 大明宫国家遗址公园( JD006), {'origin': '108.952840,34.25386', 'destination': '108.963530,34.29258', 'distance': '7476', 'duration': '1933', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 西安秦岭野生动物园( JD008), {'origin': '108.952840,34.25386', 'destination': '108.866715,34.04745', 'distance': '48866', 'duration': '6874', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 陕西历史博物馆( JD009), {'origin': '108.952840,34.25386', 'destination': '108.955044,34.22419', 'distance': '5607', 'duration': '2268', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 昆明池七夕公园( JD010), {'origin': '108.952840,34.25386', 'destination': '108.775124,34.20915', 'distance': '23527', 'duration': '3127', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 西安明城墙( JD011), {'origin': '108.952840,34.25386', 'destination': '108.947147,34.25130', 'distance': '1777', 'duration': '1166', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 白鹿原·白鹿仓( JD012), {'origin': '108.952840,34.25386', 'destination': '109.114807,34.21790', 'distance': '24421', 'duration': '3446', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 大唐西市( JD013), {'origin': '108.952840,34.25386', 'destination': '108.907984,34.24636', 'distance': '5216', 'duration': '1229', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 浐灞国家湿地公园( JD014), {'origin': '108.952840,34.25386', 'destination': '109.005477,34.41997', 'distance': '24671', 'duration': '3864', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 秦始皇兵马俑博物馆( JD015), {'origin': '108.952840,34.25386', 'destination': '109.281960,34.38621', 'distance': '42627', 'duration': '4700', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 白鹿原影视城( JD016), {'origin': '108.952840,34.25386', 'destination': '109.278101,34.07675', 'distance': '53396', 'duration': '6625', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 黑河国家森林公园( JD017), {'origin': '108.952840,34.25386', 'destination': '108.033989,33.9109', 'distance': '137173', 'duration': '11815', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 太平国家森林公园( JD018), {'origin': '108.952840,34.25386', 'destination': '108.646867,33.90898', 'distance': '64440', 'duration': '7648', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 西安博物院( JD019), {'origin': '108.952840,34.25386', 'destination': '108.941710,34.23852', 'distance': '3600', 'duration': '1124', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 西安世博园( JD020), {'origin': '108.952840,34.25386', 'destination': '109.061160,34.32266', 'distance': '20647', 'duration': '3287', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 曲江海洋极地公园( JD021), {'origin': '108.952840,34.25386', 'destination': '108.980537,34.21524', 'distance': '6474', 'duration': '1712', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 广仁寺( JD022), {'origin': '108.952840,34.25386', 'destination': '108.925865,34.27455', 'distance': '5807', 'duration': '1840', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 翠华山景区( JD023), {'origin': '108.952840,34.25386', 'destination': '109.009545,33.96749', 'distance': '53287', 'duration': '7701', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 王顺山国家森林公园( JD024), {'origin': '108.952840,34.25386', 'destination': '109.489282,34.09385', 'distance': '78927', 'duration': '8993', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 西安半坡博物馆( JD025), {'origin': '108.952840,34.25386', 'destination': '109.053345,34.27295', 'distance': '11755', 'duration': '2440', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 西安城墙·碑林历史文化景区( JD026), {'origin': '108.952840,34.25386', 'destination': '108.946298,34.25214', 'distance': '1585', 'duration': '989', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 大雁塔文化休闲景区( JD027), {'origin': '108.952840,34.25386', 'destination': '108.964635,34.21935', 'distance': '6027', 'duration': '2562', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 汉城湖旅游风景区( JD028), {'origin': '108.952840,34.25386', 'destination': '108.918796,34.29827', 'distance': '11603', 'duration': '2269', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 金龙峡风景区( JD029), {'origin': '108.952840,34.25386', 'destination': '108.642458,34.00911', 'distance': '53089', 'duration': '5209', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 西安关中民俗艺术博物院( JD030), {'origin': '108.952840,34.25386', 'destination': '108.974905,34.02558', 'distance': '42117', 'duration': '6303', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 大唐西市博物馆( JD031), {'origin': '108.952840,34.25386', 'destination': '108.907934,34.24744', 'distance': '5081', 'duration': '1221', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 朱雀国家森林公园( JD032), {'origin': '108.952840,34.25386', 'destination': '108.599697,33.81019', 'distance': '89978', 'duration': '13037', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 周至水街( JD033), {'origin': '108.952840,34.25386', 'destination': '108.210887,34.13773', 'distance': '86589', 'duration': '8343', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 曲江池遗址公园( JD034), {'origin': '108.952840,34.25386', 'destination': '108.984382,34.20227', 'distance': '9813', 'duration': '2685', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 楼观台国家森林公园( JD035), {'origin': '108.952840,34.25386', 'destination': '108.330090,34.05261', 'distance': '75562', 'duration': '6304', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 西安祥峪森林公园( JD036), {'origin': '108.952840,34.25386', 'destination': '108.809554,33.96606', 'distance': '43144', 'duration': '6227', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 香积寺( JD037), {'origin': '108.952840,34.25386', 'destination': '108.892492,34.12273', 'distance': '20809', 'duration': '3714', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 大兴善寺( JD038), {'origin': '108.952840,34.25386', 'destination': '108.943506,34.22708', 'distance': '5376', 'duration': '1679', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 重阳宫( JD039), {'origin': '108.952840,34.25386', 'destination': '108.494335,34.10811', 'distance': '59629', 'duration': '5044', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 临潼博物馆( JD040), {'origin': '108.952840,34.25386', 'destination': '109.216896,34.36426', 'distance': '34139', 'duration': '4228', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 水陆庵( JD041), {'origin': '108.952840,34.25386', 'destination': '109.416813,34.13190', 'distance': '61654', 'duration': '5489', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 蓝田猿人遗址( JD042), {'origin': '108.952840,34.25386', 'destination': '109.494983,34.18289', 'distance': '68642', 'duration': '5461', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 八路军西安办事处纪念馆( JD043), {'origin': '108.952840,34.25386', 'destination': '108.955197,34.27313', 'distance': '4410', 'duration': '1506', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 终南山南五台景区( JD044), {'origin': '108.952840,34.25386', 'destination': '108.973208,34.00574', 'distance': '46139', 'duration': '7241', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 蔡文姬纪念馆( JD045), {'origin': '108.952840,34.25386', 'destination': '109.308210,34.17274', 'distance': '47246', 'duration': '4009', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 秦龙乳业旅游园( JD046), {'origin': '108.952840,34.25386', 'destination': '109.341996,34.67156', 'distance': '76034', 'duration': '5847', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 大汉上林苑(杜陵)文化生态景区( JD047), {'origin': '108.952840,34.25386', 'destination': '109.026838,34.18162', 'distance': '13988', 'duration': '2590', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 杨虎城将军陵园( JD048), {'origin': '108.952840,34.25386', 'destination': '108.954761,34.14448', 'distance': '14382', 'duration': '3506', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 青龙寺遗址博物馆( JD049), {'origin': '108.952840,34.25386', 'destination': '108.989169,34.23351', 'distance': '5813', 'duration': '1500', 'strategy': '速度最快'}
西安碑林博物馆( JD007) to 大秦岭广新园民族村景区( JD050), {'origin': '108.952840,34.25386', 'destination': '108.861636,33.93392', 'distance': '47071', 'duration': '6706', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 大雁塔( JD001), {'origin': '108.866715,34.04745', 'destination': '108.964162,34.21828', 'distance': '45921', 'duration': '4389', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 大唐芙蓉园( JD002), {'origin': '108.866715,34.04745', 'destination': '108.974360,34.21271', 'distance': '44451', 'duration': '4087', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 西安城墙( JD003), {'origin': '108.866715,34.04745', 'destination': '108.947207,34.27584', 'distance': '34797', 'duration': '5164', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 华清宫( JD004), {'origin': '108.866715,34.04745', 'destination': '109.215759,34.35672', 'distance': '75298', 'duration': '5806', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 秦始皇帝陵博物院( JD005), {'origin': '108.866715,34.04745', 'destination': '109.282056,34.38629', 'distance': '80687', 'duration': '5665', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 大明宫国家遗址公园( JD006), {'origin': '108.866715,34.04745', 'destination': '108.963530,34.29258', 'distance': '52875', 'duration': '5276', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 西安碑林博物馆( JD007), {'origin': '108.866715,34.04745', 'destination': '108.952840,34.25386', 'distance': '33021', 'duration': '6353', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 陕西历史博物馆( JD009), {'origin': '108.866715,34.04745', 'destination': '108.955044,34.22419', 'distance': '29971', 'duration': '5145', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 昆明池七夕公园( JD010), {'origin': '108.866715,34.04745', 'destination': '108.775124,34.20915', 'distance': '31248', 'duration': '4411', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 西安明城墙( JD011), {'origin': '108.866715,34.04745', 'destination': '108.947147,34.25130', 'distance': '32826', 'duration': '5723', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 白鹿原·白鹿仓( JD012), {'origin': '108.866715,34.04745', 'destination': '109.114807,34.21790', 'distance': '59289', 'duration': '4668', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 大唐西市( JD013), {'origin': '108.866715,34.04745', 'destination': '108.907984,34.24636', 'distance': '36234', 'duration': '4056', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 浐灞国家湿地公园( JD014), {'origin': '108.866715,34.04745', 'destination': '109.005477,34.41997', 'distance': '75098', 'duration': '5482', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 秦始皇兵马俑博物馆( JD015), {'origin': '108.866715,34.04745', 'destination': '109.281960,34.38621', 'distance': '80693', 'duration': '5668', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 白鹿原影视城( JD016), {'origin': '108.866715,34.04745', 'destination': '109.278101,34.07675', 'distance': '50233', 'duration': '3472', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 黑河国家森林公园( JD017), {'origin': '108.866715,34.04745', 'destination': '108.033989,33.9109', 'distance': '119360', 'duration': '10144', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 太平国家森林公园( JD018), {'origin': '108.866715,34.04745', 'destination': '108.646867,33.90898', 'distance': '36899', 'duration': '5292', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 西安博物院( JD019), {'origin': '108.866715,34.04745', 'destination': '108.941710,34.23852', 'distance': '29847', 'duration': '4641', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 西安世博园( JD020), {'origin': '108.866715,34.04745', 'destination': '109.061160,34.32266', 'distance': '62080', 'duration': '4592', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 曲江海洋极地公园( JD021), {'origin': '108.866715,34.04745', 'destination': '108.980537,34.21524', 'distance': '44098', 'duration': '3647', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 广仁寺( JD022), {'origin': '108.866715,34.04745', 'destination': '108.925865,34.27455', 'distance': '32747', 'duration': '5140', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 翠华山景区( JD023), {'origin': '108.866715,34.04745', 'destination': '109.009545,33.96749', 'distance': '27568', 'duration': '3494', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 王顺山国家森林公园( JD024), {'origin': '108.866715,34.04745', 'destination': '109.489282,34.09385', 'distance': '81961', 'duration': '7456', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 西安半坡博物馆( JD025), {'origin': '108.866715,34.04745', 'destination': '109.053345,34.27295', 'distance': '53377', 'duration': '4055', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 西安城墙·碑林历史文化景区( JD026), {'origin': '108.866715,34.04745', 'destination': '108.946298,34.25214', 'distance': '32634', 'duration': '5729', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 大雁塔文化休闲景区( JD027), {'origin': '108.866715,34.04745', 'destination': '108.964635,34.21935', 'distance': '46172', 'duration': '4426', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 汉城湖旅游风景区( JD028), {'origin': '108.866715,34.04745', 'destination': '108.918796,34.29827', 'distance': '44208', 'duration': '4742', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 金龙峡风景区( JD029), {'origin': '108.866715,34.04745', 'destination': '108.642458,34.00911', 'distance': '27155', 'duration': '2736', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 西安关中民俗艺术博物院( JD030), {'origin': '108.866715,34.04745', 'destination': '108.974905,34.02558', 'distance': '16398', 'duration': '2108', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 大唐西市博物馆( JD031), {'origin': '108.866715,34.04745', 'destination': '108.907934,34.24744', 'distance': '29452', 'duration': '4584', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 朱雀国家森林公园( JD032), {'origin': '108.866715,34.04745', 'destination': '108.599697,33.81019', 'distance': '85012', 'duration': '12478', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 周至水街( JD033), {'origin': '108.866715,34.04745', 'destination': '108.210887,34.13773', 'distance': '73390', 'duration': '6484', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 曲江池遗址公园( JD034), {'origin': '108.866715,34.04745', 'destination': '108.984382,34.20227', 'distance': '45102', 'duration': '4394', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 楼观台国家森林公园( JD035), {'origin': '108.866715,34.04745', 'destination': '108.330090,34.05261', 'distance': '57749', 'duration': '4978', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 西安祥峪森林公园( JD036), {'origin': '108.866715,34.04745', 'destination': '108.809554,33.96606', 'distance': '21818', 'duration': '2996', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 香积寺( JD037), {'origin': '108.866715,34.04745', 'destination': '108.892492,34.12273', 'distance': '14148', 'duration': '1873', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 大兴善寺( JD038), {'origin': '108.866715,34.04745', 'destination': '108.943506,34.22708', 'distance': '29106', 'duration': '4838', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 重阳宫( JD039), {'origin': '108.866715,34.04745', 'destination': '108.494335,34.10811', 'distance': '46368', 'duration': '4157', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 临潼博物馆( JD040), {'origin': '108.866715,34.04745', 'destination': '109.216896,34.36426', 'distance': '72205', 'duration': '5183', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 水陆庵( JD041), {'origin': '108.866715,34.04745', 'destination': '109.416813,34.13190', 'distance': '64688', 'duration': '4620', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 蓝田猿人遗址( JD042), {'origin': '108.866715,34.04745', 'destination': '109.494983,34.18289', 'distance': '74085', 'duration': '4848', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 八路军西安办事处纪念馆( JD043), {'origin': '108.866715,34.04745', 'destination': '108.955197,34.27313', 'distance': '35459', 'duration': '6665', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 终南山南五台景区( JD044), {'origin': '108.866715,34.04745', 'destination': '108.973208,34.00574', 'distance': '20420', 'duration': '2866', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 蔡文姬纪念馆( JD045), {'origin': '108.866715,34.04745', 'destination': '109.308210,34.17274', 'distance': '64459', 'duration': '3662', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 秦龙乳业旅游园( JD046), {'origin': '108.866715,34.04745', 'destination': '109.341996,34.67156', 'distance': '117067', 'duration': '7325', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 大汉上林苑(杜陵)文化生态景区( JD047), {'origin': '108.866715,34.04745', 'destination': '109.026838,34.18162', 'distance': '39192', 'duration': '4049', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 杨虎城将军陵园( JD048), {'origin': '108.866715,34.04745', 'destination': '108.954761,34.14448', 'distance': '20689', 'duration': '2753', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 青龙寺遗址博物馆( JD049), {'origin': '108.866715,34.04745', 'destination': '108.989169,34.23351', 'distance': '46727', 'duration': '4393', 'strategy': '速度最快'}
西安秦岭野生动物园( JD008) to 大秦岭广新园民族村景区( JD050), {'origin': '108.866715,34.04745', 'destination': '108.861636,33.93392', 'distance': '25745', 'duration': '3751', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 大雁塔( JD001), {'origin': '108.955044,34.22419', 'destination': '108.964162,34.21828', 'distance': '2514', 'duration': '1305', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 大唐芙蓉园( JD002), {'origin': '108.955044,34.22419', 'destination': '108.974360,34.21271', 'distance': '4398', 'duration': '1721', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 西安城墙( JD003), {'origin': '108.955044,34.22419', 'destination': '108.947207,34.27584', 'distance': '7156', 'duration': '1890', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 华清宫( JD004), {'origin': '108.955044,34.22419', 'destination': '109.215759,34.35672', 'distance': '42007', 'duration': '4870', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 秦始皇帝陵博物院( JD005), {'origin': '108.955044,34.22419', 'destination': '109.282056,34.38629', 'distance': '47396', 'duration': '4713', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 大明宫国家遗址公园( JD006), {'origin': '108.955044,34.22419', 'destination': '108.963530,34.29258', 'distance': '11274', 'duration': '2520', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 西安碑林博物馆( JD007), {'origin': '108.955044,34.22419', 'destination': '108.952840,34.25386', 'distance': '4579', 'duration': '1529', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 西安秦岭野生动物园( JD008), {'origin': '108.955044,34.22419', 'destination': '108.866715,34.04745', 'distance': '45878', 'duration': '6638', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 昆明池七夕公园( JD010), {'origin': '108.955044,34.22419', 'destination': '108.775124,34.20915', 'distance': '18423', 'duration': '3289', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 西安明城墙( JD011), {'origin': '108.955044,34.22419', 'destination': '108.947147,34.25130', 'distance': '4384', 'duration': '1115', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 白鹿原·白鹿仓( JD012), {'origin': '108.955044,34.22419', 'destination': '109.114807,34.21790', 'distance': '22778', 'duration': '3206', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 大唐西市( JD013), {'origin': '108.955044,34.22419', 'destination': '108.907984,34.24636', 'distance': '7104', 'duration': '1698', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 浐灞国家湿地公园( JD014), {'origin': '108.955044,34.22419', 'destination': '109.005477,34.41997', 'distance': '27501', 'duration': '3659', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 秦始皇兵马俑博物馆( JD015), {'origin': '108.955044,34.22419', 'destination': '109.281960,34.38621', 'distance': '47402', 'duration': '4690', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 白鹿原影视城( JD016), {'origin': '108.955044,34.22419', 'destination': '109.278101,34.07675', 'distance': '50408', 'duration': '6493', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 黑河国家森林公园( JD017), {'origin': '108.955044,34.22419', 'destination': '108.033989,33.9109', 'distance': '133172', 'duration': '10684', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 太平国家森林公园( JD018), {'origin': '108.955044,34.22419', 'destination': '108.646867,33.90898', 'distance': '64555', 'duration': '7210', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 西安博物院( JD019), {'origin': '108.955044,34.22419', 'destination': '108.941710,34.23852', 'distance': '3652', 'duration': '1072', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 西安世博园( JD020), {'origin': '108.955044,34.22419', 'destination': '109.061160,34.32266', 'distance': '26402', 'duration': '2982', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 曲江海洋极地公园( JD021), {'origin': '108.955044,34.22419', 'destination': '108.980537,34.21524', 'distance': '3381', 'duration': '1333', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 广仁寺( JD022), {'origin': '108.955044,34.22419', 'destination': '108.925865,34.27455', 'distance': '8414', 'duration': '2223', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 翠华山景区( JD023), {'origin': '108.955044,34.22419', 'destination': '109.009545,33.96749', 'distance': '50299', 'duration': '7568', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 王顺山国家森林公园( JD024), {'origin': '108.955044,34.22419', 'destination': '109.489282,34.09385', 'distance': '75939', 'duration': '8542', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 西安半坡博物馆( JD025), {'origin': '108.955044,34.22419', 'destination': '109.053345,34.27295', 'distance': '14532', 'duration': '2129', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 西安城墙·碑林历史文化景区( JD026), {'origin': '108.955044,34.22419', 'destination': '108.946298,34.25214', 'distance': '4192', 'duration': '1082', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 大雁塔文化休闲景区( JD027), {'origin': '108.955044,34.22419', 'destination': '108.964635,34.21935', 'distance': '2765', 'duration': '1358', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 汉城湖旅游风景区( JD028), {'origin': '108.955044,34.22419', 'destination': '108.918796,34.29827', 'distance': '18289', 'duration': '2253', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 金龙峡风景区( JD029), {'origin': '108.955044,34.22419', 'destination': '108.642458,34.00911', 'distance': '49088', 'duration': '3968', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 西安关中民俗艺术博物院( JD030), {'origin': '108.955044,34.22419', 'destination': '108.974905,34.02558', 'distance': '39129', 'duration': '6133', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 大唐西市博物馆( JD031), {'origin': '108.955044,34.22419', 'destination': '108.907934,34.24744', 'distance': '6969', 'duration': '1656', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 朱雀国家森林公园( JD032), {'origin': '108.955044,34.22419', 'destination': '108.599697,33.81019', 'distance': '85977', 'duration': '12338', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 周至水街( JD033), {'origin': '108.955044,34.22419', 'destination': '108.210887,34.13773', 'distance': '86409', 'duration': '8283', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 曲江池遗址公园( JD034), {'origin': '108.955044,34.22419', 'destination': '108.984382,34.20227', 'distance': '5608', 'duration': '2075', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 楼观台国家森林公园( JD035), {'origin': '108.955044,34.22419', 'destination': '108.330090,34.05261', 'distance': '71561', 'duration': '4959', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 西安祥峪森林公园( JD036), {'origin': '108.955044,34.22419', 'destination': '108.809554,33.96606', 'distance': '40430', 'duration': '5646', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 香积寺( JD037), {'origin': '108.955044,34.22419', 'destination': '108.892492,34.12273', 'distance': '16466', 'duration': '2813', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 大兴善寺( JD038), {'origin': '108.955044,34.22419', 'destination': '108.943506,34.22708', 'distance': '1911', 'duration': '986', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 重阳宫( JD039), {'origin': '108.955044,34.22419', 'destination': '108.494335,34.10811', 'distance': '60180', 'duration': '4196', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 临潼博物馆( JD040), {'origin': '108.955044,34.22419', 'destination': '109.216896,34.36426', 'distance': '38914', 'duration': '4234', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 水陆庵( JD041), {'origin': '108.955044,34.22419', 'destination': '109.416813,34.13190', 'distance': '58666', 'duration': '5317', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 蓝田猿人遗址( JD042), {'origin': '108.955044,34.22419', 'destination': '109.494983,34.18289', 'distance': '65654', 'duration': '5187', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 八路军西安办事处纪念馆( JD043), {'origin': '108.955044,34.22419', 'destination': '108.955197,34.27313', 'distance': '7017', 'duration': '1888', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 终南山南五台景区( JD044), {'origin': '108.955044,34.22419', 'destination': '108.973208,34.00574', 'distance': '43151', 'duration': '7178', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 蔡文姬纪念馆( JD045), {'origin': '108.955044,34.22419', 'destination': '109.308210,34.17274', 'distance': '44258', 'duration': '3720', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 秦龙乳业旅游园( JD046), {'origin': '108.955044,34.22419', 'destination': '109.341996,34.67156', 'distance': '83776', 'duration': '6044', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 大汉上林苑(杜陵)文化生态景区( JD047), {'origin': '108.955044,34.22419', 'destination': '109.026838,34.18162', 'distance': '11080', 'duration': '2358', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 杨虎城将军陵园( JD048), {'origin': '108.955044,34.22419', 'destination': '108.954761,34.14448', 'distance': '10381', 'duration': '2228', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 青龙寺遗址博物馆( JD049), {'origin': '108.955044,34.22419', 'destination': '108.989169,34.23351', 'distance': '4625', 'duration': '1394', 'strategy': '速度最快'}
陕西历史博物馆( JD009) to 大秦岭广新园民族村景区( JD050), {'origin': '108.955044,34.22419', 'destination': '108.861636,33.93392', 'distance': '44357', 'duration': '6207', 'strategy': '速度最快'}
